playa,tipo_vehic,fecha_ingreso,motivo,lugar_remision,comuna,anio,mes,motivo_norm
Quinquela,MOTO,2026-02-12,DOC/PLACA,AV GRAL PAZ Y EMILIO CASTRO,9,2026,2,DOCUMENTACION
Quinquela,AUTO,2026-02-12,DOCUMENTACION,MORENO 1302,1,2026,2,DOCUMENTACION
Quinquela,AUTO,2026-02-13,ALCOHOLEMIA,AV GARAY 1601,1,2026,2,ALCOHOLEMIA
Quinquela,AUTO,2026-02-13,ALCOHOLEMIA,AV GARAY 1601,1,2026,2,ALCOHOLEMIA
Quinquela,MOTO,2026-02-13,ALCOHOLEMIA,AV J DE GARAY 1601,1,2026,2,ALCOHOLEMIA
Quinquela,MOTO,2026-02-13,ALCOHOLEMIA,AV J DE GARAY 1601,1,2026,2,ALCOHOLEMIA
Quinquela,MOTO,2026-02-13,ALCOHOLEMIA,AV J DE GARAY 1601,1,2026,2,ALCOHOLEMIA
Quinquela,AUTO,2026-02-13,ALCOHOLEMIA,AV PASEO COLON 1200,1,2026,2,ALCOHOLEMIA
Quinquela,MOTO,2026-02-13,ALCOHOLEMIA,AV JUAN B JUSTO 750,14,2026,2,ALCOHOLEMIA
Quinquela,MOTO,2026-02-13,ALCOHOLEMIA,AV JUAN B JUSTO 750,14,2026,2,ALCOHOLEMIA
Quinquela,MOTO,2026-02-13,DOCUMENTACION,GRAL PAZ 16221,8,2026,2,DOCUMENTACION
Quinquela,MOTO,2026-02-13,DOC/PLACA,J B ALBERDI 5391,9,2026,2,DOCUMENTACION
Quinquela,MOTO,2026-02-13,DOCUMENTACION,AV ANGEL GALLARRDO 1083,15,2026,2,DOCUMENTACION
Quinquela,AUTO,2026-02-13,ESTACIONAMIENTO,QUSADA1655,13,2026,2,ESTACIONAMIENTO
Quinquela,AUTO,2026-02-14,ALCOHOLEMIA,ERCILLA7335,9,2026,2,ALCOHOLEMIA
Quinquela,AUTO,2026-02-14,ALCOHOLEMIA,ERCILLA 7335,9,2026,2,ALCOHOLEMIA
Quinquela,MOTO,2026-02-14,ALCOHOLEMIA,AV SARMIENTO 2600,14,2026,2,ALCOHOLEMIA
Quinquela,AUTO,2026-02-15,DOCUMENTACION,AV BOEDO 704,5,2026,2,DOCUMENTACION
Quinquela,AUTO,2026-02-15,ALCOHOLEMIA,AV PASEO COLON Y SAN JUAN,1,2026,2,ALCOHOLEMIA
Quinquela,AUTO,2026-02-15,ALCOHOLEMIA,ERCILLA 7334,9,2026,2,ALCOHOLEMIA
Quinquela,AUTO,2026-02-15,ALCO / DOC,AV CRUZ Y ESCALADA,8,2026,2,ALCOHOLEMIA
Quinquela,AUTO,2026-02-15,DOCUMENTACION,AV JUAN B JUSTO 1800,14,2026,2,DOCUMENTACION
Quinquela,MOTO,2026-02-15,ALCOHOLEMIA,AV J B JUSTO 1800,14,2026,2,ALCOHOLEMIA
Quinquela,AUTO,2026-02-15,DOCUMENTACION,ERCILLA 7334,9,2026,2,DOCUMENTACION
Quinquela,AUTO,2026-02-15,ALCOHOLEMIA,AV PASEO COLON 1200,1,2026,2,ALCOHOLEMIA
Quinquela,AUTO,2026-02-15,DOCUMENTACION,ERCILLA 7334,9,2026,2,DOCUMENTACION
Quinquela,AUTO,2026-02-15,ALCO / DOC,ERCILLA 7334,9,2026,2,ALCOHOLEMIA
Quinquela,AUTO,2026-02-16,DOCUMENTACION,GUAMINI 1514,9,2026,2,DOCUMENTACION
Quinquela,AUTO,2026-02-16,ALCOHOLEMIA,AV HUERGO 600,1,2026,2,ALCOHOLEMIA
Quinquela,MOTO,2026-02-16,ALCOHOLEMIA,AV SANTA FE 4509,14,2026,2,ALCOHOLEMIA
Quinquela,MOTO,2026-02-16,ALCOHOLEMIA,AV JUAN B JUSTO 1900,14,2026,2,ALCOHOLEMIA
Quinquela,AUTO,2026-02-16,ALCOHOLEMIA,AV HUERGO 600,1,2026,2,ALCOHOLEMIA
Quinquela,AUTO,2026-02-16,DOCUMENTACION,FRAGATA TRINIDAD 1682,9,2026,2,DOCUMENTACION
Quinquela,MOTO,2026-02-17,DOCUMENTACION,AV ROCA 6546,8,2026,2,DOCUMENTACION
Quinquela,AUTO,2026-02-17,DOCUMENTACION,AV BELGRANO 2545,3,2026,2,DOCUMENTACION
Quinquela,AUTO,2026-02-18,ESTACIONAMIENTO,AV A GALLARDO 708,6,2026,2,ESTACIONAMIENTO
Quinquela,COLECTIVO,2026-02-18,ESTACIONAMIENTO,QUINTINO BOCAYUVA 400,5,2026,2,ESTACIONAMIENTO
Quinquela,AUTO,2026-02-18,ESTACIONAMIENTO,AV SAN MARTIN 1567,6,2026,2,ESTACIONAMIENTO
Quinquela,MOTO,2026-02-18,DOCUMENTACION,ALCORTA 2600,4,2026,2,DOCUMENTACION
Quinquela,AUTO,2026-02-18,DOCUMENTACION,AV. RIVADAVIA 11100,9,2026,2,DOCUMENTACION
Quinquela,AUTO,2026-02-19,DOCUMENTACION,AV DARACT 2015,4,2026,2,DOCUMENTACION
Quinquela,AUTO,2026-02-20,DOCUMENTACION,E.R. DELLEPIANE Y DALESSI,1,2026,2,DOCUMENTACION
Quinquela,MOTO,2026-02-20,DOC/PLACA,BOLIVAR 1780,4,2026,2,DOCUMENTACION
Quinquela,MOTO,2026-02-20,DOC/PLACA,AGUSTIN DE VEDIA 3686,4,2026,2,DOCUMENTACION
Quinquela,MOTO,2026-02-20,DOCUMENTACION,BACACAY 3501,10,2026,2,DOCUMENTACION
Quinquela,AUTO,2026-02-20,ESTACIONAMIENTO,JUNCAL Y RIOBAMBA,2,2026,2,ESTACIONAMIENTO
Quinquela,MOTO,2026-02-21,ALCOHOLEMIA,AV JUAN B JUSTO 750,14,2026,2,ALCOHOLEMIA
Quinquela,MOTO,2026-02-21,ALCOHOLEMIA,PARAGUAY 4900,14,2026,2,ALCOHOLEMIA
Quinquela,AUTO,2026-02-21,ALCO / DOC,JUANA MANSO 1641,1,2026,2,ALCOHOLEMIA
Quinquela,AUTO,2026-02-21,ALCOHOLEMIA,AV RIVADAVIA 11142,9,2026,2,ALCOHOLEMIA
Quinquela,AUTO,2026-02-21,ALCOHOLEMIA,AV RIVADAVIA 11142,9,2026,2,ALCOHOLEMIA
Quinquela,MOTO,2026-02-21,ALCOHOLEMIA,AV LIBERTADOR 2006 ,2,2026,2,ALCOHOLEMIA
Quinquela,MOTO,2026-02-21,ALCOHOLEMIA,AV LIBERTADOR 2000,2,2026,2,ALCOHOLEMIA
Quinquela,MOTO,2026-02-21,ALCOHOLEMIA,AV LIBERTADOS 2000,2,2026,2,ALCOHOLEMIA
Quinquela,AUTO,2026-02-21,ALCOHOLEMIA,AV RIVADAVIA 11142,9,2026,2,ALCOHOLEMIA
Quinquela,AUTO,2026-02-21,DOCUMENTACION,GUAMINI 1524,9,2026,2,DOCUMENTACION
Quinquela,AUTO,2026-02-22,ALCO / DOC,GUAMINI 1565,9,2026,2,ALCOHOLEMIA
Quinquela,AUTO,2026-02-22,ESTACIONAMIENTO,MOLINA 1561,9,2026,2,ESTACIONAMIENTO
Quinquela,AUTO,2026-02-22,DOCUMENTACION,ERCILLA 7543,9,2026,2,DOCUMENTACION
Quinquela,MOTO,2026-02-22,ALCOHOLEMIA,PARAGUAY 4900,14,2026,2,ALCOHOLEMIA
Quinquela,MOTO,2026-02-22,ALCOHOLEMIA,PARAGUAY 4900,14,2026,2,ALCOHOLEMIA
Quinquela,MOTO,2026-02-22,ALCOHOLEMIA,JUAN B JUSTO 724,14,2026,2,ALCOHOLEMIA
Quinquela,MOTO,2026-02-22,ALCOHOLEMIA,JUAN B JUSTO 724,14,2026,2,ALCOHOLEMIA
Quinquela,MOTO,2026-02-22,ALCOHOLEMIA,JUAN B JUSTO 724,14,2026,2,ALCOHOLEMIA
Quinquela,AUTO,2026-02-23,DOCUMENTACION,AV. ING. HUERGO 700,1,2026,2,DOCUMENTACION
Quinquela,AUTO,2026-02-23,ESTACIONAMIENTO,AV LOPEZ DE VEGA 924,10,2026,2,ESTACIONAMIENTO
Quinquela,MOTO,2026-02-23,DOCUMENTACION,AV SAN PEDRITO 36,7,2026,2,DOCUMENTACION
Quinquela,MOTO,2026-02-23,PLACA,AV. 9 DE JULIO Y PERON,1,2026,2,PLACA
Quinquela,MOTO,2026-02-23,OTROS,YPOLITO HIRIGOYEN 900,1,2026,2,OTROS
Quinquela,AUTO,2026-02-23,ESTACIONAMIENTO,CUENCA 92,10,2026,2,ESTACIONAMIENTO
Quinquela,AUTO,2026-02-23,ESTACIONAMIENTO,EL MAESTRO 55,10,2026,2,ESTACIONAMIENTO
Quinquela,AUTO,2026-02-23,PLACA,AV CORRIENTES 1050,1,2026,2,PLACA
Quinquela,MOTO,2026-02-23,DOCUMENTACION,AV RIVADAVIA 7402,7,2026,2,DOCUMENTACION
Quinquela,AUTO,2026-02-24,ESTACIONAMIENTO,NICASIO OROÑO 96,6,2026,2,ESTACIONAMIENTO
Quinquela,MOTO,2026-02-24,OTROS,AV. DEL LIBERTADOR 6700,13,2026,2,OTROS
Quinquela,AUTO,2026-02-25,ALCOHOLEMIA,CORONEL RAMON FALCON 2928,7,2026,2,ALCOHOLEMIA
Quinquela,MOTO,2026-02-25,DOCUMENTACION,AV SAN MARTIN 1201,15,2026,2,DOCUMENTACION
Quinquela,AUTO,2026-02-25,ALCOHOLEMIA,AV SAN MARTIN 1201,15,2026,2,ALCOHOLEMIA
Quinquela,MOTO,2026-02-25,ALCOHOLEMIA,RAMON FALCON 2934,7,2026,2,ALCOHOLEMIA
Quinquela,AUTO,2026-02-25,ALCO / DOC,AV JUJUY 305,3,2026,2,ALCOHOLEMIA
Quinquela,MOTO,2026-02-25,DOCUMENTACION,AV LA PAMPA 600,13,2026,2,DOCUMENTACION
Quinquela,MOTO,2026-02-25,DOCUMENTACION,AV DEL LIBERTADOR 6900,13,2026,2,DOCUMENTACION
Quinquela,MOTO,2026-02-25,DOCUMENTACION,ESPAÑA 1700,1,2026,2,DOCUMENTACION
Quinquela,MOTO,2026-02-25,DOCUMENTACION,AV. RIVADAVIA 11200,9,2026,2,DOCUMENTACION
Quinquela,MOTO,2026-02-25,DOCUMENTACION,AV. DR TRISTAN ACHAVAL 1431,1,2026,2,DOCUMENTACION
Quinquela,MOTO,2026-02-25,DOC/PLACA,AV. RIVVADAVIA 11200,9,2026,2,DOCUMENTACION
Quinquela,MOTO,2026-02-26,ALCOHOLEMIA,AV JUAN B JUSTO 4817,11,2026,2,ALCOHOLEMIA
Quinquela,AUTO,2026-02-26,ALCOHOLEMIA,PASEO COLON 1200,1,2026,2,ALCOHOLEMIA
Quinquela,AUTO,2026-02-26,ALCOHOLEMIA,AV JUAN B JUSTO 4817,11,2026,2,ALCOHOLEMIA
Quinquela,AUTO,2026-02-26,DOCUMENTACION,AV JUAN B JUSTO 4817,11,2026,2,DOCUMENTACION
Quinquela,MOTO,2026-02-27,ALCOHOLEMIA,AV SAN MARTIN 1225,6,2026,2,ALCOHOLEMIA
Quinquela,AUTO,2026-02-27,ALCOHOLEMIA,AN JUAN DE GARAY 1579,1,2026,2,ALCOHOLEMIA
Quinquela,AUTO,2026-02-27,ALCO / DOC,AV JUAN DE GARAY 1599,1,2026,2,ALCOHOLEMIA
Quinquela,AUTO,2026-02-27,ALCOHOLEMIA,AV JUAN DE GARAY 1599,1,2026,2,ALCOHOLEMIA
Quinquela,MOTO,2026-02-27,ALCOHOLEMIA,AV SANTA FE 4509,14,2026,2,ALCOHOLEMIA
Quinquela,AUTO,2026-02-27,ALCOHOLEMIA,AV JUJUY 1599,3,2026,2,ALCOHOLEMIA
Quinquela,AUTO,2026-02-27,ESTACIONAMIENTO,M ARTIGAS 7106,9,2026,2,ESTACIONAMIENTO
Quinquela,MOTO,2026-02-27,DOC/PLACA,HERRERA 803,4,2026,2,DOCUMENTACION
Quinquela,MOTO,2026-02-27,DOCUMENTACION,AV. GARAY 735,1,2026,2,DOCUMENTACION
Quinquela,AUTO,2026-02-27,DOC/PLACA,AV. CORRIENTES 1050,1,2026,2,DOCUMENTACION
Quinquela,AUTO,2026-02-27,PLACA,AV CORRIENTES 1050,1,2026,2,PLACA
Quinquela,AUTO,2026-02-28,DOCUMENTACION,AV DELLEPIANE 4500,9,2026,2,DOCUMENTACION
Quinquela,AUTO,2026-02-28,ALCOHOLEMIA,AV DELLEPIANE 4500,9,2026,2,ALCOHOLEMIA
Quinquela,AUTO,2026-02-28,ALCOHOLEMIA,AV DELLEPIANE 4500,9,2026,2,ALCOHOLEMIA
Quinquela,AUTO,2026-02-28,ALCOHOLEMIA,AV DELLEPIANE 4500,9,2026,2,ALCOHOLEMIA
Quinquela,AUTO,2026-02-28,ALCOHOLEMIA,AV DELLEPIANE 4500,9,2026,2,ALCOHOLEMIA
Quinquela,AUTO,2026-02-28,DOCUMENTACION,AV DELLEPIANE 4500,9,2026,2,DOCUMENTACION
Quinquela,AUTO,2026-02-28,ALCO / DOC,AV DELLEPIANE 4500,9,2026,2,ALCOHOLEMIA
Quinquela,MOTO,2026-02-28,ESTACIONAMIENTO,BARTOLOME MITRE 434,1,2026,2,ESTACIONAMIENTO
Quinquela,MOTO,2026-02-28,OTROS,AV 9 DE JULIO E AV INDEPENDENCIA,1,2026,2,OTROS
Quinquela,AUTO,2026-03-01,ALCOHOLEMIA,AV ELVIRA RAWSON DE DELLEPIANE 340,1,2026,3,ALCOHOLEMIA
Quinquela,AUTO,2026-03-01,ALCOHOLEMIA,AV. 9 DE JULIO 600,1,2026,3,ALCOHOLEMIA
Quinquela,AUTO,2026-03-01,ALCOHOLEMIA,AV ELVIRA RAWON DE DELLEPIANE 340,1,2026,3,ALCOHOLEMIA
Quinquela,AUTO,2026-03-01,ALCOHOLEMIA,AV LA PAMPA 300,14,2026,3,ALCOHOLEMIA
Quinquela,AUTO,2026-03-01,ALCO / DOC,AV. 9 DE JULIO 600,1,2026,3,ALCOHOLEMIA
Quinquela,AUTO,2026-03-01,ALCOHOLEMIA,AV DELLEPIANE,1,2026,3,ALCOHOLEMIA
Quinquela,AUTO,2026-03-01,ALCOHOLEMIA,AV DELLEPIANE,1,2026,3,ALCOHOLEMIA
Quinquela,MOTO,2026-03-01,ALCOHOLEMIA,AV. 9 DE JULIO 600,1,2026,3,ALCOHOLEMIA
Quinquela,MOTO,2026-03-01,ALCO / DOC,AV. 9 DE JULIO 600,1,2026,3,ALCOHOLEMIA
Quinquela,MOTO,2026-03-01,ALCOHOLEMIA,AV. 9 DE JULIO 600,1,2026,3,ALCOHOLEMIA
Quinquela,MOTO,2026-03-01,ALCOHOLEMIA,AV. 9 DE JULIO 600,1,2026,3,ALCOHOLEMIA
Quinquela,AUTO,2026-03-02,DOCUMENTACION,AV PUERYRREDON 2100,2,2026,3,DOCUMENTACION
Quinquela,MOTO,2026-03-02,DOCUMENTACION,AV SUAREZ Y FEIJO,4,2026,3,DOCUMENTACION
Quinquela,MOTO,2026-03-02,DOCUMENTACION,HELGUERA 849,7,2026,3,DOCUMENTACION
Quinquela,AUTO,2026-03-02,DOCUMENTACION,AV RIVADAVIA 7366,7,2026,3,DOCUMENTACION
Quinquela,MOTO,2026-03-03,ALCO / DOC,AV PARAGUAY 4940,14,2026,3,ALCOHOLEMIA
Quinquela,AUTO,2026-03-03,DOCUMENTACION,ALEM 855,1,2026,3,DOCUMENTACION
Quinquela,AUTO,2026-03-03,ESTACIONAMIENTO,MURGUIONDO 2,9,2026,3,ESTACIONAMIENTO
Quinquela,MOTO,2026-03-03,OTROS,AV. SAN JUAN 725,1,2026,3,OTROS
Quinquela,MOTO,2026-03-03,DOCUMENTACION,AV. PASEO COLON Y AV. INDEPENDENCIA,1,2026,3,DOCUMENTACION
Quinquela,MOTO,2026-03-03,OTROS,BACACAY 5702,9,2026,3,OTROS
Quinquela,MOTO,2026-03-04,ALCOHOLEMIA,DEL LIBERTADOR 1740,2,2026,3,ALCOHOLEMIA
Quinquela,MOTO,2026-03-04,DOCUMENTACION,DEL LIBERTADOR 5740,13,2026,3,DOCUMENTACION
Quinquela,MOTO,2026-03-04,ESTACIONAMIENTO,AV.INDEPENDENCIA 4176,5,2026,3,ESTACIONAMIENTO
Quinquela,MOTO,2026-03-04,DOCUMENTACION,EMILIO CASTRO 7650,9,2026,3,DOCUMENTACION
Quinquela,MOTO,2026-03-04,ESTACIONAMIENTO,AV INDEPENDENCIA 4176,5,2026,3,ESTACIONAMIENTO
Quinquela,MOTO,2026-03-04,DOC/PLACA,ESCALA DA Y DELLEPIANE,8,2026,3,DOCUMENTACION
Quinquela,MOTO,2026-03-04,DOCUMENTACION,AV. E.CASTRO 7670,9,2026,3,DOCUMENTACION
Quinquela,MOTO,2026-03-05,ALCOHOLEMIA,LUIS M. OCAMPO 71,14,2026,3,ALCOHOLEMIA
Quinquela,AUTO,2026-03-05,ALCOHOLEMIA,JUJUY 305,3,2026,3,ALCOHOLEMIA
Quinquela,AUTO,2026-03-05,ALCOHOLEMIA,JUJUY 305,3,2026,3,ALCOHOLEMIA
Quinquela,AUTO,2026-03-05,ESTACIONAMIENTO,MORENO 1050,1,2026,3,ESTACIONAMIENTO
Quinquela,MOTO,2026-03-05,OTROS,ALCORTA Y UDAONDO,13,2026,3,OTROS
Quinquela,MOTO,2026-03-05,OTROS,AV. CRAMER 2250,13,2026,3,OTROS
Quinquela,MOTO,2026-03-05,OTROS,AV. RIVADAVIA 11200,9,2026,3,OTROS
Quinquela,MOTO,2026-03-05,DOCUMENTACION,AV. GRAL PAZ 12100,9,2026,3,DOCUMENTACION
Quinquela,MOTO,2026-03-05,ESTACIONAMIENTO,CARLOS CALVO 2795,3,2026,3,ESTACIONAMIENTO
Quinquela,MOTO,2026-03-05,OTROS,IRIGOYES Y ESTADOS UNIDOS,1,2026,3,OTROS
Quinquela,MOTO,2026-03-05,PLACA,ZAVALETA 425,4,2026,3,PLACA
Quinquela,MOTO,2026-03-05,OTROS,ECHEVERRIA 2400,13,2026,3,OTROS
Quinquela,AUTO,2026-03-05,DOCUMENTACION,24 DE NOVIEMBRE DE 334,3,2026,3,DOCUMENTACION
Quinquela,AUTO,2026-03-06,ALCO / DOC,JUANA MANSO 1801,1,2026,3,ALCOHOLEMIA
Quinquela,AUTO,2026-03-06,ESTACIONAMIENTO,GRIVEO 3707,11,2026,3,ESTACIONAMIENTO
Quinquela,AUTO,2026-03-06,ESTACIONAMIENTO,V VIRASORO 1105,15,2026,3,ESTACIONAMIENTO
Quinquela,MOTO,2026-03-06,DOC/PLACA,AV. EMILIO CASTRO 7670,9,2026,3,DOCUMENTACION
Quinquela,MOTO,2026-03-06,OTROS,AV. ANGEL GALLARDO 1000,10,2026,3,OTROS
Quinquela,AUTO,2026-03-06,DOC/PLACA,RUIZ DE LOS LLANOS 1,10,2026,3,DOCUMENTACION
Quinquela,AUTO,2026-03-06,DOC/PLACA,CARLOS PELEGRINI 500,1,2026,3,DOCUMENTACION
Quinquela,AUTO,2026-03-07,ALCOHOLEMIA,MORENO 180,1,2026,3,ALCOHOLEMIA
Quinquela,MOTO,2026-03-07,ALCOHOLEMIA,AV J B JUSTO 600,6,2026,3,ALCOHOLEMIA
Quinquela,MOTO,2026-03-07,DOCUMENTACION,AV SARMIENTO 2800,14,2026,3,DOCUMENTACION
Quinquela,AUTO,2026-03-07,ALCOHOLEMIA,AV E R DELLEPIANE 340,1,2026,3,ALCOHOLEMIA
Quinquela,AUTO,2026-03-07,ALCOHOLEMIA,AV J B JUSTO 600,6,2026,3,ALCOHOLEMIA
Quinquela,MOTO,2026-03-07,ALCOHOLEMIA,AV J B JUSTO 600,6,2026,3,ALCOHOLEMIA
Quinquela,AUTO,2026-03-07,ALCOHOLEMIA,AV E R DELLEPIANE 340,1,2026,3,ALCOHOLEMIA
Quinquela,AUTO,2026-03-07,ALCOHOLEMIA,AV DELLEPIANE 340,1,2026,3,ALCOHOLEMIA
Quinquela,MOTO,2026-03-07,ALCOHOLEMIA,M GUEMES 50,1,2026,3,ALCOHOLEMIA
Quinquela,AUTO,2026-03-08,ALCOHOLEMIA,AU DELLEPIANE KM 4.5,9,2026,3,ALCOHOLEMIA
Quinquela,AUTO,2026-03-08,ALCOHOLEMIA,"AU. DELLEPIANE KM 4,5",9,2026,3,ALCOHOLEMIA
Quinquela,AUTO,2026-03-08,DOCUMENTACION,"AU DELLEPIANE KM 4,5",9,2026,3,DOCUMENTACION
Quinquela,AUTO,2026-03-08,ALCOHOLEMIA,"AV DELLEPIANE KM 4,5",9,2026,3,ALCOHOLEMIA
Quinquela,AUTO,2026-03-08,PLACA,"AV DELLEPIANE KM 4,5",9,2026,3,PLACA
Quinquela,MOTO,2026-03-08,DOCUMENTACION,"AV DELLEPIANE KM 4,5",9,2026,3,DOCUMENTACION
Quinquela,MOTO,2026-03-08,ALCOHOLEMIA,AV DELLEPIANE KM 4.5,9,2026,3,ALCOHOLEMIA
Quinquela,AUTO,2026-03-08,ESTACIONAMIENTO,HUMBOLDT 426,14,2026,3,ESTACIONAMIENTO
Quinquela,AUTO,2026-03-08,DOCUMENTACION,GUAMINI 1514,9,2026,3,DOCUMENTACION
Quinquela,AUTO,2026-03-08,ALCOHOLEMIA,AV.GIRALT ,1,2026,3,ALCOHOLEMIA
Quinquela,MOTO,2026-03-09,DOCUMENTACION,PIEDRAS1260,1,2026,3,DOCUMENTACION
Quinquela,AUTO,2026-03-09,DOCUMENTACION,AV. ARGENTINA 5499,8,2026,3,DOCUMENTACION
Quinquela,AUTO,2026-03-09,ESTACIONAMIENTO,BUCARELLI 2340,12,2026,3,ESTACIONAMIENTO
Quinquela,MOTO,2026-03-09,DOCUMENTACION,S/D,*,2026,3,DOCUMENTACION
Quinquela,AUTO,2026-03-09,ESTACIONAMIENTO,HUMBERTO PRIMERO 3500,5,2026,3,ESTACIONAMIENTO
Quinquela,AUTO,2026-03-10,ESTACIONAMIENTO,AV. MONTES DE OCA 842,4,2026,3,ESTACIONAMIENTO
Quinquela,AUTO,2026-03-10,ESTACIONAMIENTO,HUMBERTO PRIMERO 1725,1,2026,3,ESTACIONAMIENTO
Quinquela,MOTO,2026-03-10,OTROS,AV. CHICLANA 3281,4,2026,3,OTROS
Quinquela,AUTO,2026-03-10,ESTACIONAMIENTO,COLIGUE 2926,10,2026,3,ESTACIONAMIENTO
Quinquela,AUTO,2026-03-10,DOCUMENTACION,VENANCIO FLORES 3321,10,2026,3,DOCUMENTACION
Quinquela,MOTO,2026-03-10,ESTACIONAMIENTO,POTOSI 4199,5,2026,3,ESTACIONAMIENTO
Quinquela,MOTO,2026-03-10,ESTACIONAMIENTO,POTOSI 4199,5,2026,3,ESTACIONAMIENTO
Quinquela,AUTO,2026-03-11,ALCOHOLEMIA,AV JUJUY 853,3,2026,3,ALCOHOLEMIA
Quinquela,AUTO,2026-03-11,ALCOHOLEMIA,AV PASEO COLON 713,1,2026,3,ALCOHOLEMIA
Quinquela,MOTO,2026-03-11,ALCOHOLEMIA,AV SANTA FE 4500,14,2026,3,ALCOHOLEMIA
Quinquela,AUTO,2026-03-11,ALCOHOLEMIA,AV PASEO COLON 713,1,2026,3,ALCOHOLEMIA
Quinquela,AUTO,2026-03-11,ESTACIONAMIENTO,MONTES DE OCA 822,4,2026,3,ESTACIONAMIENTO
Quinquela,AUTO,2026-03-11,DOCUMENTACION,AV EVA PERON 7160,8,2026,3,DOCUMENTACION
Quinquela,AUTO,2026-03-11,DOCUMENTACION,PUEYRREDON 200,3,2026,3,DOCUMENTACION
Quinquela,MOTO,2026-03-11,OTROS,LOPE DE VEGA Y BACACAY,10,2026,3,OTROS
Quinquela,AUTO,2026-03-11,ESTACIONAMIENTO,CRUCERO GRAL. BELGRANO S/N,1,2026,3,ESTACIONAMIENTO
Quinquela,AUTO,2026-03-11,DOCUMENTACION,AV PASEO COLON 900,1,2026,3,DOCUMENTACION
Quinquela,AUTO,2026-03-12,ALCOHOLEMIA,AV LA PLATA 955,6,2026,3,ALCOHOLEMIA
Quinquela,AUTO,2026-03-12,ALCOHOLEMIA,AV CORRIENTES 6700,15,2026,3,ALCOHOLEMIA
Quinquela,MOTO,2026-03-12,ALCOHOLEMIA,AV CORRIENTES 6700,15,2026,3,ALCOHOLEMIA
Quinquela,AUTO,2026-03-12,ALCOHOLEMIA,AV LA PLATA 955,6,2026,3,ALCOHOLEMIA
Quinquela,AUTO,2026-03-12,DOCUMENTACION,AV LA PLATA 955,6,2026,3,DOCUMENTACION
Quinquela,AUTO,2026-03-12,ALCOHOLEMIA,AV CORRIENTES 6700,15,2026,3,ALCOHOLEMIA
Quinquela,MOTO,2026-03-12,ALCOHOLEMIA,AV CABILDO 1741,13,2026,3,ALCOHOLEMIA
Quinquela,MOTO,2026-03-12,DOC/PLACA,AV CRUZ 6980,8,2026,3,DOCUMENTACION
Quinquela,AUTO,2026-03-12,PLACA,ROSARIO 871,6,2026,3,PLACA
Quinquela,MOTO,2026-03-12,OTROS,AV ARGENTINA 5570,8,2026,3,OTROS
Quinquela,MOTO,2026-03-12,PLACA,BERNARDO DE YRIGOYEN 1418,1,2026,3,PLACA
Quinquela,MOTO,2026-03-12,PLACA,AV CORRIENTES 1740,1,2026,3,PLACA
Quinquela,MOTO,2026-03-12,DOCUMENTACION,E. CASTRO 7700,9,2026,3,DOCUMENTACION
Quinquela,MOTO,2026-03-12,ALCOHOLEMIA,"AV. PERITO MORENO K.M. 5,4",4,2026,3,ALCOHOLEMIA
Quinquela,MOTO,2026-03-12,DOCUMENTACION,AV INDEPENDENCIA 4400,5,2026,3,DOCUMENTACION
Quinquela,MOTO,2026-03-12,OTROS,AV FIGUEROA ALCORTA 7780,13,2026,3,OTROS
Quinquela,AUTO,2026-03-12,DOCUMENTACION,AZCUENAGA 1846,2,2026,3,DOCUMENTACION
Quinquela,AUTO,2026-03-13,DOCUMENTACION,"AV DELLEPIANE K.M 4,5",9,2026,3,DOCUMENTACION
Quinquela,AUTO,2026-03-13,ALCOHOLEMIA,"AV DELLEPIANE K.M 4,5",8,2026,3,ALCOHOLEMIA
Quinquela,AUTO,2026-03-13,ALCOHOLEMIA,PASEO COLON 1127,1,2026,3,ALCOHOLEMIA
Quinquela,AUTO,2026-03-13,DOCUMENTACION,AU DELLEPIANE KM 4.5,9,2026,3,DOCUMENTACION
Quinquela,AUTO,2026-03-13,DOCUMENTACION,AU DELLEPIANE KM 4.5,9,2026,3,DOCUMENTACION
Quinquela,AUTO,2026-03-13,ALCOHOLEMIA,AU DELLEPIANE KM 4.5,9,2026,3,ALCOHOLEMIA
Quinquela,AUTO,2026-03-13,ALCOHOLEMIA,AV J DE GARAY 1537,1,2026,3,ALCOHOLEMIA
Quinquela,AUTO,2026-03-13,ALCOHOLEMIA,AV DELLEPIANE K.M 4.5,9,2026,3,ALCOHOLEMIA
Quinquela,AUTO,2026-03-13,ALCOHOLEMIA,AV PASEO COLON 1127,1,2026,3,ALCOHOLEMIA
Quinquela,AUTO,2026-03-13,DOCUMENTACION,AV DELLEPIANE K.M 4.5,9,2026,3,DOCUMENTACION
Quinquela,AUTO,2026-03-13,ALCOHOLEMIA,AV PASEO COLON 1127,1,2026,3,ALCOHOLEMIA
Quinquela,AUTO,2026-03-13,ALCOHOLEMIA,AV DELLEPIANE K.M 4.5,9,2026,3,ALCOHOLEMIA
Quinquela,AUTO,2026-03-13,DOCUMENTACION,AV DELLEPIANE K.M 4.5,9,2026,3,DOCUMENTACION
Quinquela,MOTO,2026-03-13,PLACA,AV DELLEPIANE K.M 4.5,9,2026,3,PLACA
Quinquela,MOTO,2026-03-13,PLACA,AV DELLEPIANE K.M 4.5,9,2026,3,PLACA
Quinquela,MOTO,2026-03-13,PLACA,AV DELLEPIANE K.M 4.5,9,2026,3,PLACA
